Step;./data/KMnO4-HIGH-CONC.txt;./data/WATER.txt;./data/KMnO4-DILUTED.txt
3057,0;0,09445436;0,4476217;0,3925892
3063,0;0,09290577;0,4479376;0,3920931
3069,0;0,09102687;0,4483599;0,3919449
3075,0;0,0888318;0,4485514;0,3914161
3080,0;0,08710084;0,4489124;0,3913441
3086,0;0,08573047999999998;0,4495606;0,3912125
3092,0;0,08385914999999998;0,4499886;0,3904945
3098,0;0,08241041;0,4503863;0,3903419
3104,0;0,08040284;0,4506766;0,3894959
3109,0;0,07849902999999998;0,4506558;0,3888848
3115,0;0,07701442;0,4509803;0,3880824
3121,0;0,07541554;0,451438;0,387585
3127,0;0,07411329999999998;0,4515243;0,3873616
3133,0;0,07268555;0,4515736;0,3867415
3139,0;0,07046876;0,4518079;0,385773
3144,0;0,06911964;0,4518778;0,3853712
3150,0;0,06799122;0,4518487;0,3845872
3156,0;0,06641407;0,4516815;0,383597
3162,0;0,06499708;0,4518016;0,3831182
3168,0;0,063344;0,4516895;0,3824776
3173,0;0,06157716;0,4518297;0,3815721
3179,0;0,06035866;0,4518131;0,3811705
3185,0;0,0589839;0,4517513;0,3805457
3191,0;0,05785792;0,451379;0,3800828
3197,0;0,05655543;0,4514757;0,3792896
3202,0;0,05488697;0,451556;0,3785234333333333
3208,0;0,05373512;0,4512816;0,3773343
3214,0;0,05276246;0,4512286;0,3772017
3220,0;0,05132203;0,4512376;0,3761109
3226,0;0,05046778;0,4514786;0,3754813
3232,0;0,04908741;0,4520208;0,3741797
3237,0;0,04774854;0,4518621;0,3739539
3243,0;0,04668018;0,451017;0,3730267
3249,0;0,04575611;0,4508944;0,3729004
3255,0;0,04483106;0,4511073;0,3717522
3261,0;0,04383765;0,4514044;0,3710108
3266,0;0,04265235;0,4512699;0,3698062
3272,0;0,04172559;0,4510689;0,3688399
3278,0;0,04112867;0,4510799;0,3680706
3284,0;0,0399712;0,4507025;0,3673226
3290,0;0,03918287;0,4505187;0,3664825
3295,0;0,03814014;0,4502039;0,36559274999999997
3301,0;0,03719385;0,449734;0,3647139
3307,0;0,03650318;0,4494647;0,3637654
3313,0;0,03583595;0,4491541;0,3630264
3319,0;0,03494898;0,4489915;0,362314
3325,0;0,03442359;0,44872;0,3612283
3330,0;0,03345899;0,4484596;0,3602449
3336,0;0,03281739;0,4480743;0,3591045
3342,0;0,03232447;0,447901;0,3586443
3348,0;0,03162232;0,4475333;0,3576873
3354,0;0,03113477;0,4471107;0,3564473
3359,0;0,03044385;0,4464015;0,355501
3365,0;0,02966993;0,4459032;0,3543379
3371,0;0,02907618;0,4458382;0,3534507
3377,0;0,02853296;0,4455528;0,3525203
3383,0;0,02805225;0,4449564;0,3516385
3388,0;0,02763746;0,4441698;0,35102058333333336
3394,0;0,02694971;0,4436439;0,3493951
3400,0;0,02640089;0,4428775;0,3483909
3406,0;0,02619288;0,4429615;0,3477618
3412,0;0,0256814;0,4417027;0,3467134
3418,0;0,02534571;0,4410721;0,346015
3423,0;0,02478126;0,4406976;0,3447015
3429,0;0,02422315;0,4403922;0,3432579
3435,0;0,02390943;0,4397537;0,3423496
3441,0;0,02359864;0,4389896;0,3416658
3447,0;0,02331177;0,4383263;0,3406902
3452,0;0,02300293;0,4376358;0,3398028
3458,0;0,0226521;0,4369412;0,3384273
3464,0;0,02214283;0,4361112;0,3374766
3470,0;0,02200708;0,4355806;0,3364798
3476,0;0,0216045;0,4344244;0,3355044
3481,0;0,02134351;0,43395589999999995;0,33466681666666664
3487,0;0,02089356;0,4327823;0,3331636
3493,0;0,02048291;0,4316014;0,3317246
3499,0;0,02034107;0,4307401;0,3307288
3505,0;0,02001929;0,4304586;0,3301272
3511,0;0,01958862;0,429358;0,328938
3516,0;0,01936182;0,4287223;0,3278726
3522,0;0,01905933;0,427263;0,3262398
3528,0;0,01875244;0,4265091;0,3250681
3534,0;0,01860498;0,4260037;0,323918
3540,0;0,01812281;0,4250838;0,3223594
3545,0;0,01783985;0,4239479;0,3210855
3551,0;0,01745533;0,4228797;0,3194644
3557,0;0,01688989;0,4216729;0,3175288
3563,0;0,01672168;0,420587;0,3158536
3569,0;0,01640332;0,4197313;0,3143743
3575,0;0,01594922;0,4184581;0,312938
3580,0;0,01569556;0,4172245;0,3115125
3586,0;0,01524854;0,416042;0,3092798
3592,0;0,01483032;0,4151036;0,3076749
3598,0;0,01454224;0,4144154;0,3063157
3604,0;0,01398877;0,4128092;0,3045428
3609,0;0,01367896;0,4115106;0,3034541
3615,0;0,01332471;0,4101917;0,3015704
3621,0;0,0128728;0,4086759;0,2996419
3627,0;0,01254151;0,4072694;0,2981925
3633,0;0,01223438;0,4063387;0,2965987
3638,0;0,01192237;0,4056983;0,2954163
3644,0;0,01158496;0,4046705;0,293886
3650,0;0,01119483;0,4032999;0,2919368
3656,0;0,01082935;0,4022418;0,2900914
3662,0;0,01053174;0,4014259;0,288709
3668,0;0,01014038;0,3999515;0,2863553
3673,0;0,009854006;0,3997293;0,2845772
3679,0;0,009585451;0,3984876;0,2819312
3685,0;0,009172609000000002;0,3971051;0,2793289
3691,0;0,008838869;0,3960931;0,2771971
3697,0;0,008601076;0,3944471;0,2748042
3702,0;0,008288818999999998;0,3935189;0,2720325
3708,0;0,008017823999999998;0,3926273;0,2687
3714,0;0,007468751;0,391014;0,2641382
3720,0;0,007045412;0,389347;0,2604642
3726,0;0,006962892;0,3882918;0,2571995
3731,0;0,006374269;0,3868475;0,2532531666666667
3737,0;0,006075196;0,3858092;0,2479414
3743,0;0,005678711;0,3837599;0,2415142
3749,0;0,00527002;0,3819141;0,2340823
3755,0;0,005111817;0,3807203;0,2272432
3761,0;0,00493921;0,3798328;0,2204212
3766,0;0,004749269;0,3782999;0,2134175
3772,0;0,004683106;0,3768214;0,2047808
3778,0;0,004519532;0,3746079;0,193462
3784,0;0,00450708;0,3732779;0,184395
3790,0;0,004603028;0,3723001;0,1767412
3795,0;0,004460206;0,370637;0,1671221
3801,0;0,004402833;0,3694549;0,1592134
3807,0;0,004466065;0,3674317;0,14874
3813,0;0,004377687;0,3656453;0,1386963
3819,0;0,004460694;0,3644583;0,1311773
3824,0;0,004488282;0,3630396;0,12578604999999998
3830,0;0,004367188;0,3613538;0,1185674
3836,0;0,004448243;0,3599788;0,1126685
3842,0;0,004490235;0,3577227;0,1059954
3848,0;0,004551759;0,356045;0,1014295
3854,0;0,004583253;0,3545027;0,09831667
3859,0;0,004403321;0,352626;0,09515358
3865,0;0,004410401;0,3511927;0,09287331
3871,0;0,004447511;0,3489449;0,09066652
3877,0;0,004333985;0,3469366;0,089063
3883,0;0,004280762;0,3448775;0,0881836
3888,0;0,004419922;0,3431873;0,08782545
3894,0;0,00431006;0,3415543;0,08735498999999998
3900,0;0,00445459;0,3394146;0,08665771999999998
3906,0;0,004442871;0,3371456;0,08602906
3912,0;0,004407715;0,3354227;0,08536011999999998
3917,0;0,004585694;0,3339603;0,08478556999999998
3923,0;0,004352784;0,33216;0,08343483
3929,0;0,004320313;0,330261;0,08209547
3935,0;0,004362306;0,3281517;0,07974025
3941,0;0,004402345;0,3254349;0,07671901
3947,0;0,004422608;0,3235852;0,07384986
3952,0;0,004477295;0,322158;0,07059621
3958,0;0,004353516;0,3203133;0,06727004
3964,0;0,004338379;0,3183272;0,06334937
3970,0;0,004240479;0,3156666;0,05789576
3976,0;0,004207032;0,3137564;0,05371949
3981,0;0,004439454;0,3124817;0,05050782
3987,0;0,004360108;0,3102908;0,04678419
3993,0;0,004285401;0,3085518;0,04375684
3999,0;0,004388428;0,306346;0,04030567
4005,0;0,004337892;0,3035367;0,03733131
4010,0;0,004320558;0,30246778333333335;0,03565365166666667
4016,0;0,00437256;0,3007078;0,03382593
4022,0;0,004333497;0,2989979;0,03265235
4028,0;0,004370118;0,2969617;0,03188648
4034,0;0,00434546;0,2943716;0,03125318
4040,0;0,004415772;0,2924722;0,03105787
4045,0;0,004539308;0,2913355;0,03129859
4051,0;0,004458253;0,2891822;0,03144361
4057,0;0,004397706;0,2874988;0,03198585
4063,0;0,00438672;0,2853189;0,03291822
4069,0;0,004321534;0,2827698;0,03388843
4074,0;0,004370362;0,2809527;0,03488648
4080,0;0,004420167;0,2792002;0,03551636
4086,0;0,004361817;0,2772752;0,03618604
4092,0;0,004474122;0,2754788;0,03674244
4098,0;0,004457032;0,2724749;0,03712867
4103,0;0,004368897;0,2707433166666667;0,037054203333333334
4109,0;0,004525879;0,2686917;0,0368396
4115,0;0,004411622;0,2666336;0,0359441
4121,0;0,004381104;0,2646509;0,03509742
4127,0;0,004440186;0,2625774;0,03352003
4133,0;0,004441407;0,2599522;0,03184791
4138,0;0,00436255;0,2578592;0,03034253
4144,0;0,004419679;0,2559219;0,0290398
4150,0;0,004317872;0,2540328;0,02780469
4156,0;0,004403077;0,2526612;0,02674292
4162,0;0,004309815;0,2499341;0,02548511
4167,0;0,004291505;0,2481873;0,02485425
4173,0;0,004403321;0,2466651;0,02455542
4179,0;0,004321778;0,2445159;0,0242837
4185,0;0,004307618;0,2427058;0,02434937
4191,0;0,004329834;0,240501;0,02496046
4197,0;0,004136719;0,2381595;0,0254646
4202,0;0,004330811;0,2364925;0,02637476
4208,0;0,004437745;0,2347251;0,0273252
4214,0;0,004381836;0,2326521;0,02812696
4220,0;0,004434571;0,2304966;0,02959815
4226,0;0,004392091;0,2276587;0,03122217
4231,0;0,004392823;0,22549;0,03250464
4237,0;0,004389894;0,2240823;0,03349927
4243,0;0,004154786;0,2219995;0,03431642
4249,0;0,00416504;0,2201758;0,0350271
4255,0;0,004231934;0,2181385;0,03560181
4260,0;0,004240235;0,2154747;0,03573194
4266,0;0,00424878;0,2135955;0,03549585
4272,0;0,00432251;0,2116971;0,03527296
4278,0;0,004125;0,2098382;0,03481519
4284,0;0,004203126;0,2078162;0,0342212
4290,0;0,004241212;0,204941;0,03352296
4295,0;0,004276612;0,2029251;0,0329148
4301,0;0,004347413;0,2011602;0,03272364
4307,0;0,004268555;0,1993467;0,03243482
4313,0;0,004302491;0,1977232;0,03251807
4319,0;0,004206299;0,1955279;0,03293164
4324,0;0,004268312;0,193191;0,03348829
4330,0;0,004262696;0,191523;0,03431642
4336,0;0,004358887;0,1897771;0,03531592
4342,0;0,004331788;0,1877742;0,03640503
4348,0;0,004325929;0,1859478;0,03792212
4353,0;0,004361817;0,1833924;0,03963599499999999
4359,0;0,004293946;0,1814488;0,04148707
4365,0;0,004395997;0,17968;0,04296314
4371,0;0,004272706;0,1775855;0,04432325
4377,0;0,004303467;0,176085;0,04533741
4383,0;0,004357911;0,1735608;0,04643189
4388,0;0,004292725;0,1708501;0,047136
4394,0;0,004315186;0,1690271;0,04747633
4400,0;0,004370362;0,1675843;0,04762477
4406,0;0,004374757;0,1657862;0,04752564
4412,0;0,004410157;0,1642903;0,04750196
4417,0;0,004346192;0,1618289;0,04733277
4423,0;0,004333741;0,16001;0,04713331
4429,0;0,004387208;0,1586446;0,04716554
4435,0;0,004346437;0,1566624;0,04718409
4441,0;0,004313722;0,1551895;0,04735572
4446,0;0,004413575;0,1529961;0,04801978666666666
4452,0;0,004278077;0,1506348;0,0489524
4458,0;0,004370362;0,1489405;0,04982447
4464,0;0,00442212;0,1474312;0,05079078
4470,0;0,004284181;0,1459077;0,05160694
4476,0;0,004375733;0,1441609;0,05278932
4481,0;0,0043396;0,1417617;0,05433253
4487,0;0,004272461;0,1400301;0,05516432
4493,0;0,004412842;0,1386446;0,0560464
4499,0;0,00434131;0,1367085;0,05676563
4505,0;0,004321778;0,1355572;0,05714674
4510,0;0,004397218;0,1337144;0,0575359
4516,0;0,004248047;0,131617;0,05769288
4522,0;0,004265137;0,1297988;0,05761354
4528,0;0,004371827;0,128272;0,05761867
4534,0;0,004274903;0,1267696;0,05740797
4539,0;0,004280762;0,1255076;0,05728122
4545,0;0,004285889;0,1234397;0,05707398
4551,0;0,004239258;0,1217737;0,05689771
4557,0;0,004324464;0,1200528;0,05682936
4563,0;0,004206056;0,1185203;0,05694068
4569,0;0,004282471;0,1170559;0,05707325
4574,0;0,004304688;0,1154573;0,05735939
4580,0;0,004197267;0,1134429;0,05762721
4586,0;0,004259034;0,1118279;0,05791285
4592,0;0,004351563;0,1106514;0,05815089
4598,0;0,004256348;0,1091846;0,05805861
4603,0;0,004303224;0,1079592;0,05830445
4609,0;0,004358399;0,1060769;0,05843849
4615,0;0,00433667;0,1045989;0,05822559
4621,0;0,004448731;0,1033147;0,05804347
4627,0;0,004449463;0,1019356;0,05773683
4632,0;0,004449952;0,10101618333333333;0,05737468833333333
4638,0;0,004507813;0,09930544;0,05715846
4644,0;0,004504884;0,09761428;0,05643214
4650,0;0,004602784;0,09633425;0,05604493
4656,0;0,004671876;0,09511257;0,05566871
4662,0;0,004600831;0,0938467;0,05532838
4667,0;0,004678467;0,09264674;0,05479884
4673,0;0,004779053;0,09077785;0,05444019
4679,0;0,004769288;0,08956372999999998;0,05393897
4685,0;0,004845459;0,08862599;0,05354859
4691,0;0,004833253;0,08725392;0,05304981
4696,0;0,004855714;0,08622169;0,05281861
4702,0;0,005015869;0,08492334999999998;0,05243214
4708,0;0,005049317;0,08339478999999998;0,05154127
4714,0;0,005089845;0,08228760999999998;0,05116627
4720,0;0,005164063;0,08118385;0,05079494
4725,0;0,005213624;0,08016008333333334;0,050270231666666665
4731,0;0,00526587;0,07884594999999998;0,04966505
4737,0;0,005427003;0,07733107;0,04890699
4743,0;0,005463868;0,07614112;0,04807301
4749,0;0,005552979;0,07516088999999998;0,04767799
4755,0;0,005453858;0,07390797;0,04686378
4760,0;0,005362306;0,07296461;0,04618751
4766,0;0,005550783;0,07179029;0,04568531
4772,0;0,005530763;0,07035744;0,04473707
4778,0;0,005735841;0,06927833;0,04411475
4784,0;0,005725343;0,06835084;0,04365333
4789,0;0,005727296;0,06734815;0,04301246
4795,0;0,005843995;0,06632643;0,04230005
4801,0;0,005942872;0,0648611;0,04146046
4807,0;0,005936525;0,06365114;0,04090479
4813,0;0,005982667;0,0628899;0,04044434
4819,0;0,005931886;0,06174757;0,03971143
4824,0;0,005930421;0,06091554;0,0391958
4830,0;0,006098146;0,05983131;0,03863453
4836,0;0,005966554;0,05833839;0,0376421
4842,0;0,00601465;0,0574546;0,0369585
4848,0;0,006010743;0,0567754;0,03637598
4853,0;0,006020021;0,05579395;0,03576441
4859,0;0,006094728;0,05498243;0,03530298
4865,0;0,00607544;0,05381813;0,03447852
4871,0;0,006054444;0,05291993;0,03377345
4877,0;0,006104981;0,05210181;0,03335499
4882,0;0,006021242;0,05102296;0,03272795666666667
4888,0;0,006031983;0,05025709;0,03209009
4894,0;0,006050539;0,04936622;0,03164356
4900,0;0,005862794;0,04810694;0,03080176
4906,0;0,005769532;0,04727809;0,03011695
4912,0;0,00582251;0,04663868;0,0297273
4917,0;0,00575879;0,04584986;0,02916822
4923,0;0,005731935;0,04508375;0,02862842
4929,0;0,005760499;0,04402344;0,02784058
4935,0;0,005659669;0,04322827;0,0271045
4941,0;0,005686036;0,04241724;0,02661817
4946,0;0,005479249;0,04147461;0,02596729
4952,0;0,005447266;0,04103785;0,02544678
4958,0;0,005535157;0,04041749;0,02496729
4964,0;0,005308838;0,03924048;0,0241001
4970,0;0,005219727;0,03848463;0,02365137
4975,0;0,005220216;0,03790137;0,023381595
4981,0;0,005112305;0,03726587;0,0228208
4987,0;0,00501294;0,03645582;0,02229566
4993,0;0,004966065;0,03558643;0,02175488
4999,0;0,004967774;0,03477979;0,02105762
5005,0;0,005021241;0,03425489;0,02065747
5010,0;0,004834229;0,03341456;0,02014209
5016,0;0,004848389;0,03294312;0,01969361
5022,0;0,004882569;0,03228956;0,01921802
5028,0;0,00468335;0,03136524;0,01839746
5034,0;0,00460376;0,03056177;0,01786402
5039,0;0,00457837;0,0299751;0,01753955
5045,0;0,004489991;0,02926929;0,01707813
5051,0;0,004526368;0,02857837;0,01660132
5057,0;0,004563722;0,02776832;0,0160127
5063,0;0,004411866;0,02716919;0,01551636
5068,0;0,004424805;0,02659644;0,015195718333333334
5074,0;0,004363282;0,02594996;0,01456885
5080,0;0,004413331;0,02544434;0,01409937
5086,0;0,004485597;0,0248379;0,01379737
5092,0;0,004323487;0,02387574;0,01319116
5098,0;0,004355469;0,02321289;0,01278198
5103,0;0,004404541;0,02263135;0,01239209
5109,0;0,004328858;0,0219563;0,01197876
5115,0;0,004457276;0,02149414;0,01156543
5121,0;0,004425049;0,02072705;0,01113721
5127,0;0,00431543;0,02008765;0,01085156
5132,0;0,004389161;0,01974072;0,01055762
5138,0;0,004294679;0,01908472;0,01013941
5144,0;0,00427295;0,01866919;0,009911866
5150,0;0,004408936;0,01816162;0,009673829
5156,0;0,00435962;0,01734131;0,009158205
5161,0;0,004308595;0,01678931;0,008903281666666667
5167,0;0,004414795;0,01642407;0,008632812999999998
5173,0;0,004394776;0,01591187;0,00838086
5179,0;0,00438794;0,01558057;0,008243409999999998
5185,0;0,004392579;0,01505933;0,007938966
5191,0;0,004302491;0,01457251;0,007651123999999999
5196,0;0,0043938;0,01432935;0,007614747
5202,0;0,004459962;0,01387915;0,007468751
5208,0;0,00443335;0,01353687;0,00732837
5214,0;0,004528321;0,01340088;0,007193849
5220,0;0,004358155;0,01285083;0,006923829
5225,0;0,004396973;0,01256079;0,00673462
5231,0;0,004397461;0,01226587;0,006781251
5237,0;0,0043313;0,01203223;0,006531496
5243,0;0,004342774;0,01176538;0,006347901
5249,0;0,004337892;0,01161231;0,006137208
5254,0;0,004402589;0,01128516;0,0058983571666666665
5260,0;0,004484132;0,01097266;0,005682862
5266,0;0,004398682;0,01047193;0,005385743
5272,0;0,004292969;0,01017578;0,005204103
5278,0;0,004472657;0,009751954;0,005219483
5284,0;0,004270753;0,008690431999999998;0,005020265
5289,0;0,00428003;0,007991944;0,005059083
5295,0;0,004385255;0,007362793999999998;0,005209961
5301,0;0,004353516;0,007124269;0,005168457
5307,0;0,00439502;0,00694629;0,005213868
5313,0;0,004441651;0,006801027;0,005253907
5318,0;0,004395997;0,006645265;0,005177735
5324,0;0,00451709;0,006908937;0,005181153
5330,0;0,004457032;0,006927735;0,005041504
5336,0;0,004447267;0,006895509;0,005020265
5342,0;0,004499512;0,006849611;0,005005616
5347,0;0,004424317;0,006641277666666666;0,004787313499999999
5353,0;0,004387696;0,006519532;0,004837159
5359,0;0,004393311;0,006462403;0,004821534
5365,0;0,004450196;0,006107912;0,004710694
5371,0;0,004423097;0,005889162;0,004709229
5377,0;0,004506837;0,00569336;0,004735108
5382,0;0,004428956;0,005418214;0,004681885
5388,0;0,004494385;0,005437989;0,004813478
5394,0;0,004369386;0,005304688;0,004706544
5400,0;0,004418213;0,005335694;0,004714112
5406,0;0,004484132;0,005464601;0,004762696
5411,0;0,004334962;0,005547608;0,004684367666666667
5417,0;0,004334229;0,005475099;0,004611817
5423,0;0,00448169;0,005515382;0,00476294
5429,0;0,004383301;0,005490968;0,004728761
5435,0;0,004510499;0,005478272;0,004671387
5441,0;0,004493165;0,005452638;0,004661622
5446,0;0,004483399;0,005253907;0,004743653
5452,0;0,004621338;0,005392335;0,004824708
5458,0;0,004464844;0,005302247;0,004581788
5464,0;0,004495606;0,005336182;0,004521729
5470,0;0,00457837;0,005490968;0,004681397
5475,0;0,004459962;0,005260255;0,00456836
5481,0;0,004419435;0,005312257;0,00457251
5487,0;0,00451709;0,00545044;0,004688233
5493,0;0,004438722;0,005277833;0,004573487
5499,0;0,004412354;0,0052688;0,004717774
5504,0;0,004481935;0,005326905;0,004757244000000001
5510,0;0,004291261;0,005282471;0,004788331
5516,0;0,004429932;0,005224122;0,004774659
5522,0;0,004384278;0,005158204;0,004691651
5528,0;0,004422364;0,005189454;0,004639649
5534,0;0,004564698;0,005181641;0,004683839
5539,0;0,00437256;0,005090821;0,004671387
5545,0;0,004329102;0,005121095;0,004614014
5551,0;0,004434815;0,005177247;0,004672364
5557,0;0,004464112;0,00504712;0,004563478
5563,0;0,004500978;0,005183106;0,004524903
5568,0;0,004558351;0,005122804;0,004598878
5574,0;0,00444336;0,005096192;0,004526856
5580,0;0,004454103;0,005162842;0,004666016
5586,0;0,0043396;0,005023438;0,004582765
5592,0;0,004357666;0,005055665;0,004646729
5597,0;0,004388184;0,005029786;0,004738078166666666
5603,0;0,00431421;0,004973389;0,004518311
5609,0;0,004211426;0,004954103;0,004616212
5615,0;0,004254395;0,00503418;0,004690431
5621,0;0,004229248;0,004972901;0,004575685
5627,0;0,004273683;0,005042237;0,004638185
5632,0;0,004373047;0,00508252;0,004774415
5638,0;0,004237549;0,005004883;0,004698976
5644,0;0,004333009;0,005064698;0,004798584
5650,0;0,004314942;0,004998536;0,004694337
5656,0;0,004293457;0,005022217;0,004580567
5661,0;0,004306886;0,00511377;0,004707032
5667,0;0,004281739;0,004950929;0,004655274
5673,0;0,004377687;0,004968751;0,004613038
5679,0;0,004482178;0,00504541;0,004690918
5685,0;0,004311524;0,004854737;0,004677491
5690,0;0,004406495;0,004976563;0,004711874333333334
5696,0;0,004497804;0,005063233;0,004732911
5702,0;0,004414308;0,004978028;0,004635987
5708,0;0,004440186;0,005044679;0,004763672
5714,0;0,00437256;0,005021729;0,004798341
5720,0;0,004343018;0,004904298;0,004672852
5725,0;0,004531983;0,005065918;0,004748048
5731,0;0,004553956;0,004941651;0,004600831
5737,0;0,004429444;0,004879395;0,004678711
5743,0;0,00444629;0,00494336;0,004766602
5749,0;0,004345704;0,004860353;0,004656494
5754,0;0,004310303;0,004920899;0,004606934
5760,0;0,004315919;0,005004151;0,004651368
5766,0;0,004344728;0,00496045;0,004622315
5772,0;0,004495362;0,005078125;0,004795167
5778,0;0,004358399;0,005033937;0,004666504
5783,0;0,004435548;0,005056886;0,004666911500000001
5789,0;0,004509034;0,005100343;0,004742432
5795,0;0,004360108;0,004966065;0,00471045
5801,0;0,004250733;0,00488794;0,004608643
5807,0;0,004338379;0,004984864;0,0046875
5813,0;0,004306397;0,00492505;0,004650147
5818,0;0,00433252;0,004922852;0,004658204
5824,0;0,004390382;0,004897706;0,004673829
5830,0;0,004370362;0,004913575;0,004660401
5836,0;0,004379639;0,00482544;0,004748048
5842,0;0,004336915;0,00487378;0,004704835
5847,0;0,004373536;0,004832764;0,004754395
5853,0;0,00453711;0,005035889;0,004758057
5859,0;0,004434571;0,004863282;0,004614258
5865,0;0,004417481;0,004771241;0,004477784
5871,0;0,004506837;0,004877686;0,004682618
5876,0;0,00439795;0,004836181833333333;0,0045621755
5882,0;0,004399659;0,004841797;0,004545411
5888,0;0,004388428;0,005022706;0,004741944
5894,0;0,004318604;0,004952394;0,004670899
5900,0;0,004371095;0,004938478;0,004739747
5906,0;0,004382081;0,004922608;0,00458252
5911,0;0,004333741;0,004854981;0,004585694
5917,0;0,004433595;0,00491211;0,004667237
5923,0;0,004356446;0,004833741;0,004665771
5929,0;0,004327393;0,004876465;0,004607178
5935,0;0,004452638;0,004902833;0,004620606
5940,0;0,004338136;0,004725343;0,004579509333333334
5946,0;0,00441626;0,004785401;0,004582276
5952,0;0,004491944;0,004734864;0,004686769
5958,0;0,004472169;0,004773438;0,004698976
5964,0;0,004482178;0,00493335;0,00472754
5969,0;0,00443213;0,004802938333333334;0,0046764741666666665
5975,0;0,004264649;0,004756104;0,004622804
5981,0;0,004427247;0,004866456;0,004702394
5987,0;0,004454346;0,004811036;0,004653565
5993,0;0,004479737;0,004750489;0,004562501
5999,0;0,004595704;0,004955079;0,004597413
6000,0;0,004384034;0,00482129;0,004642579
